Date,Price,Open,High,Low,Vol.,Change %
Feb 01 2016,4392.33,4418.14,4422.61,4350.09,110.29M,-0.56%
Feb 02 2016,4283.99,4368.92,4377.57,4253.51,131.92M,-2.47%
Feb 03 2016,4226.96,4282.41,4294.41,4177.97,157.45M,-1.33%
Feb 04 2016,4228.53,4276.17,4279.12,4176.48,163.87M,0.04%
Feb 05 2016,4200.67,4236.07,4269.47,4187.97,184.75M,-0.66%
Feb 08 2016,4066.31,4217.45,4220.85,4046.64,170.25M,-3.20%
Feb 09 2016,3997.54,4072.32,4091.88,3951.29,198.16M,-1.69%
Feb 10 2016,4061.20,4027.08,4115.17,3987.49,159.04M,1.59%
Feb 11 2016,3896.71,3990.33,3998.10,3892.46,186.96M,-4.05%
Feb 12 2016,3995.06,3949.16,3995.06,3922.71,162.26M,2.52%
Feb 15 2016,4115.25,4086.29,4144.81,4076.81,127.65M,3.01%
Feb 16 2016,4110.66,4157.30,4157.30,4086.83,129.08M,-0.11%
Feb 17 2016,4233.47,4119.35,4238.33,4112.04,159.15M,2.99%
Feb 18 2016,4239.76,4255.07,4279.19,4212.59,133.42M,0.15%
Feb 19 2016,4223.04,4232.22,4255.57,4182.33,119.27M,-0.39%
Feb 22 2016,4298.70,4260.62,4303.90,4259.26,107.71M,1.79%
Feb 23 2016,4238.42,4272.22,4301.92,4236.95,103.90M,-1.40%
Feb 24 2016,4155.34,4232.48,4233.30,4117.49,134.53M,-1.96%
Feb 25 2016,4248.45,4219.80,4268.66,4198.09,130.64M,2.24%
Feb 26 2016,4314.57,4297.87,4352.39,4292.52,121.27M,1.56%
Feb 29 2016,4353.55,4275.84,4354.62,4254.77,126.06M,0.90%
Mar 01 2016,4406.84,4343.93,4406.95,4328.80,126.97M,1.22%
Mar 02 2016,4424.89,4428.95,4448.30,4387.21,124.67M,0.41%
Mar 03 2016,4416.08,4430.90,4430.90,4392.58,120.33M,-0.20%
Mar 04 2016,4456.62,4437.82,4480.21,4413.93,136.72M,0.92%
Mar 07 2016,4442.29,4436.37,4458.82,4406.90,124.89M,-0.32%
Mar 08 2016,4404.02,4405.16,4437.17,4363.55,112.62M,-0.86%
Mar 09 2016,4425.65,4405.95,4458.77,4397.98,119.70M,0.49%
Mar 10 2016,4350.35,4432.56,4580.97,4350.35,180.68M,-1.70%
Mar 11 2016,4492.79,4430.24,4492.79,4421.95,154.46M,3.27%
Mar 14 2016,4506.59,4501.81,4535.91,4494.60,128.97M,0.31%
Mar 15 2016,4472.63,4474.26,4488.78,4450.16,119.39M,-0.75%
Mar 16 2016,4463.00,4486.70,4502.96,4446.99,108.67M,-0.22%
Mar 17 2016,4442.89,4501.68,4501.68,4367.44,153.91M,-0.45%
Mar 18 2016,4462.51,4452.04,4472.73,4418.49,267.03M,0.44%
Mar 21 2016,4427.80,4425.84,4481.11,4415.93,93.23M,-0.78%
Mar 22 2016,4431.97,4396.87,4431.97,4358.57,116.79M,0.09%
Mar 23 2016,4423.98,4442.59,4467.86,4396.10,100.95M,-0.18%
Mar 24 2016,4329.68,4390.11,4392.81,4323.18,113.24M,-2.13%
Mar 29 2016,4366.67,4354.03,4382.98,4333.33,83.34M,0.85%
Mar 30 2016,4444.42,4387.36,4466.50,4387.36,103.91M,1.78%
Mar 31 2016,4385.06,4416.84,4419.62,4378.77,114.42M,-1.34%
Apr 01 2016,4322.24,4331.28,4331.28,4261.25,143.35M,-1.43%
Apr 04 2016,4345.22,4311.19,4378.05,4280.90,109.48M,0.53%
Apr 05 2016,4250.28,4283.14,4285.73,4241.61,135.26M,-2.18%
Apr 06 2016,4284.64,4262.30,4284.64,4243.02,109.32M,0.81%
Apr 07 2016,4245.91,4288.71,4316.78,4229.12,101.38M,-0.90%
Apr 08 2016,4303.12,4259.10,4315.59,4258.51,103.98M,1.35%
Apr 11 2016,4312.63,4294.12,4338.81,4263.08,106.56M,0.22%
Apr 12 2016,4345.91,4317.50,4348.40,4269.10,125.02M,0.77%
Apr 13 2016,4490.31,4407.03,4490.31,4404.58,159.58M,3.32%
Apr 14 2016,4511.51,4487.22,4515.00,4473.35,129.04M,0.47%
Apr 15 2016,4495.17,4502.16,4508.16,4482.33,113.68M,-0.36%
Apr 18 2016,4506.84,4425.25,4517.08,4424.76,95.27M,0.26%
Apr 19 2016,4566.48,4521.60,4577.87,4521.60,118.79M,1.32%
Apr 20 2016,4591.92,4546.35,4596.33,4538.43,119.39M,0.56%
Apr 21 2016,4582.83,4607.69,4607.69,4551.33,128.83M,-0.20%
Apr 22 2016,4569.66,4578.82,4580.52,4553.59,103.12M,-0.29%
Apr 25 2016,4546.12,4561.92,4574.46,4522.23,90.65M,-0.52%
Apr 26 2016,4533.18,4557.00,4579.12,4515.40,103.54M,-0.28%
Apr 27 2016,4559.40,4534.99,4564.70,4525.79,109.79M,0.58%
Apr 28 2016,4557.36,4520.25,4557.36,4482.37,114.81M,-0.04%
Apr 29 2016,4428.96,4500.43,4508.83,4428.59,132.18M,-2.82%
May 02 2016,4442.75,4455.76,4458.74,4429.47,65.20M,0.31%
May 03 2016,4371.98,4435.00,4437.65,4364.01,111.10M,-1.59%
May 04 2016,4324.23,4365.20,4387.75,4317.28,120.57M,-1.09%
May 05 2016,4319.46,4321.36,4346.20,4303.25,79.77M,-0.11%
May 06 2016,4301.24,4290.41,4311.49,4245.17,114.91M,-0.42%
May 09 2016,4322.81,4322.69,4363.56,4302.96,115.69M,0.50%
May 10 2016,4338.21,4338.05,4374.75,4320.29,107.38M,0.36%
May 11 2016,4316.67,4335.14,4340.58,4289.38,96.17M,-0.50%
May 12 2016,4293.27,4295.74,4361.88,4266.96,106.50M,-0.54%
May 13 2016,4319.99,4264.77,4335.15,4253.13,102.68M,0.62%
May 16 2016,4312.28,4290.65,4316.28,4269.63,50.34M,-0.18%
May 17 2016,4297.57,4325.11,4362.33,4273.86,104.56M,-0.34%
May 18 2016,4319.30,4275.39,4322.23,4267.71,89.94M,0.51%
May 19 2016,4282.54,4292.25,4314.23,4274.57,104.57M,-0.85%
May 20 2016,4353.90,4323.62,4353.90,4312.50,113.02M,1.67%
May 23 2016,4325.10,4344.89,4357.08,4300.18,81.25M,-0.66%
May 24 2016,4431.52,4309.30,4440.65,4300.42,107.37M,2.46%
May 25 2016,4481.64,4457.85,4490.17,4445.79,111.01M,1.13%
May 26 2016,4512.64,4478.17,4513.77,4477.02,107.10M,0.69%
May 27 2016,4514.74,4498.43,4518.22,4493.06,87.93M,0.05%
May 30 2016,4529.40,4507.09,4531.18,4503.52,41.23M,0.32%
May 31 2016,4505.62,4532.32,4536.63,4496.86,122.22M,-0.53%
Jun 01 2016,4475.39,4502.84,4507.22,4458.30,95.27M,-0.67%
Jun 02 2016,4466.00,4468.84,4486.56,4447.62,96.51M,-0.21%
Jun 03 2016,4421.78,4477.83,4492.20,4396.63,115.10M,-0.99%
Jun 06 2016,4423.38,4407.01,4435.63,4407.01,73.06M,0.04%
Jun 07 2016,4475.86,4443.41,4486.47,4441.21,99.29M,1.19%
Jun 08 2016,4448.73,4461.28,4473.29,4435.35,96.42M,-0.61%
Jun 09 2016,4405.61,4437.02,4438.38,4394.52,98.32M,-0.97%
Jun 10 2016,4306.72,4390.81,4390.81,4301.10,123.15M,-2.24%
Jun 13 2016,4227.02,4253.98,4275.97,4227.02,119.47M,-1.85%
Jun 14 2016,4130.33,4175.21,4199.54,4127.87,140.33M,-2.29%
Jun 15 2016,4171.58,4172.73,4204.01,4162.02,126.38M,1.00%
Jun 16 2016,4153.01,4116.50,4162.37,4109.82,121.16M,-0.45%
Jun 17 2016,4193.83,4179.44,4218.53,4170.17,202.73M,0.98%
Jun 20 2016,4340.76,4301.19,4351.21,4292.92,118.07M,3.50%
Jun 21 2016,4367.24,4335.89,4382.91,4321.46,103.01M,0.61%
Jun 22 2016,4380.03,4398.40,4416.98,4372.35,94.92M,0.29%
Jun 23 2016,4465.90,4404.68,4490.55,4392.52,128.39M,1.96%
Jun 24 2016,4106.73,4114.58,4198.90,4007.97,428.64M,-8.04%
Jun 27 2016,3984.72,4073.72,4115.47,3955.98,246.40M,-2.97%
Jun 28 2016,4088.85,4074.36,4119.08,4059.90,184.86M,2.61%
Jun 29 2016,4195.32,4139.37,4206.35,4128.08,147.16M,2.60%
Jun 30 2016,4237.48,4182.11,4249.53,4155.45,150.82M,1.00%
Jul 01 2016,4273.96,4261.09,4288.72,4218.10,119.66M,0.86%
Jul 04 2016,4234.86,4288.50,4288.66,4233.00,74.90M,-0.91%
Jul 05 2016,4163.42,4203.97,4216.06,4148.79,115.39M,-1.69%
Jul 06 2016,4085.30,4127.20,4153.41,4062.07,143.07M,-1.88%
Jul 07 2016,4117.85,4115.50,4167.88,4110.24,102.59M,0.80%
Jul 08 2016,4190.68,4106.65,4210.34,4102.68,115.70M,1.77%
Jul 11 2016,4264.53,4221.22,4271.71,4207.37,96.27M,1.76%
Jul 12 2016,4331.38,4272.45,4342.67,4270.99,133.05M,1.57%
Jul 13 2016,4335.26,4329.53,4358.67,4321.90,119.98M,0.09%
Jul 14 2016,4385.52,4375.67,4402.23,4345.44,96.17M,1.16%
Jul 15 2016,4372.51,4367.43,4383.69,4342.77,88.34M,-0.30%
Jul 18 2016,4357.74,4375.09,4408.13,4334.36,72.56M,-0.34%
Jul 19 2016,4330.13,4345.40,4357.34,4304.20,87.35M,-0.63%
Jul 20 2016,4379.76,4354.57,4391.57,4333.36,87.21M,1.15%
Jul 21 2016,4376.25,4382.16,4389.90,4340.94,91.94M,-0.08%
Jul 22 2016,4381.10,4365.38,4398.27,4345.23,73.82M,0.11%
Jul 25 2016,4388.00,4381.63,4419.77,4368.06,80.24M,0.16%
Jul 26 2016,4394.77,4385.32,4405.66,4353.62,90.86M,0.15%
Jul 27 2016,4446.96,4424.60,4469.90,4424.60,112.48M,1.19%
Jul 28 2016,4420.58,4447.21,4474.67,4420.58,107.12M,-0.59%
Jul 29 2016,4439.81,4429.49,4439.81,4408.38,128.78M,0.44%
Aug 01 2016,4409.17,4469.99,4477.44,4395.33,89.38M,-0.69%
Aug 02 2016,4327.99,4395.86,4398.20,4320.89,108.91M,-1.84%
Aug 03 2016,4321.08,4346.31,4347.94,4293.34,104.93M,-0.16%
Aug 04 2016,4345.63,4344.18,4359.79,4324.81,87.73M,0.57%
Aug 05 2016,4410.55,4362.94,4416.66,4361.58,93.76M,1.49%
Aug 08 2016,4415.46,4419.02,4441.16,4407.32,72.17M,0.11%
Aug 09 2016,4468.07,4412.86,4468.34,4410.72,79.45M,1.19%
Aug 10 2016,4452.01,4443.38,4465.89,4440.56,70.25M,-0.36%
Aug 11 2016,4503.95,4471.30,4503.95,4446.46,70.74M,1.17%
Aug 12 2016,4500.19,4501.06,4510.06,4490.45,64.41M,-0.08%
Aug 15 2016,4497.86,4503.65,4528.00,4494.49,44.74M,-0.05%
Aug 16 2016,4460.44,4476.07,4499.59,4457.25,77.92M,-0.83%
Aug 17 2016,4417.68,4475.13,4478.58,4415.33,68.52M,-0.96%
Aug 18 2016,4437.06,4441.20,4447.25,4413.06,64.60M,0.44%
Aug 19 2016,4400.52,4436.09,4436.87,4373.75,76.55M,-0.82%
Aug 22 2016,4389.94,4397.39,4443.07,4377.70,67.70M,-0.24%
Aug 23 2016,4421.45,4406.34,4436.15,4404.00,70.08M,0.72%
Aug 24 2016,4435.47,4389.17,4453.73,4382.71,68.73M,0.32%
Aug 25 2016,4406.61,4414.41,4415.31,4377.79,66.04M,-0.65%
Aug 26 2016,4441.87,4399.46,4455.61,4387.71,73.99M,0.80%
Aug 29 2016,4424.25,4421.46,4437.82,4390.04,50.04M,-0.40%
Aug 30 2016,4457.49,4439.68,4475.02,4438.42,78.32M,0.75%
Aug 31 2016,4438.22,4451.40,4486.84,4438.22,116.00M,-0.43%
Sep 01 2016,4439.67,4448.03,4490.91,4421.97,110.78M,0.03%
Sep 02 2016,4542.17,4461.29,4548.04,4446.50,108.75M,2.31%
Sep 05 2016,4541.08,4550.82,4566.55,4541.08,75.72M,-0.02%
Sep 06 2016,4529.96,4556.35,4557.95,4523.44,73.48M,-0.24%
Sep 07 2016,4557.66,4536.95,4561.36,4520.21,77.78M,0.61%
Sep 08 2016,4542.20,4554.15,4569.62,4485.47,97.49M,-0.34%
Sep 09 2016,4491.40,4531.42,4541.76,4481.09,93.65M,-1.12%
Sep 12 2016,4439.80,4415.23,4439.80,4386.11,101.41M,-1.15%
Sep 13 2016,4387.18,4463.26,4470.26,4387.18,94.79M,-1.19%
Sep 14 2016,4370.26,4407.45,4407.48,4360.95,110.47M,-0.39%
Sep 15 2016,4373.22,4357.29,4381.54,4341.04,105.47M,0.07%
Sep 16 2016,4332.45,4359.87,4380.13,4310.88,214.51M,-0.93%
Sep 19 2016,4394.19,4368.85,4398.97,4368.85,83.24M,1.43%
Sep 20 2016,4388.60,4383.31,4419.90,4375.57,75.07M,-0.13%
Sep 21 2016,4409.55,4439.70,4451.32,4408.30,84.82M,0.48%
Sep 22 2016,4509.82,4444.50,4528.89,4443.67,116.20M,2.27%
Sep 23 2016,4488.69,4494.50,4498.35,4476.86,87.63M,-0.47%
Sep 26 2016,4407.85,4455.59,4455.59,4402.13,88.90M,-1.80%
Sep 27 2016,4398.68,4436.00,4438.59,4362.93,94.61M,-0.21%
Sep 28 2016,4432.45,4413.12,4460.83,4413.12,80.89M,0.77%
Sep 29 2016,4443.84,4490.55,4505.30,4434.09,82.92M,0.26%
Sep 30 2016,4448.26,4383.70,4463.39,4342.64,126.88M,0.10%
Oct 03 2016,4453.56,4447.54,4465.29,4432.77,63.62M,0.12%
Oct 04 2016,4503.09,4458.67,4521.36,4453.67,98.84M,1.11%
Oct 05 2016,4489.95,4462.72,4499.38,4441.25,101.32M,-0.29%
Oct 06 2016,4480.10,4500.36,4511.88,4470.12,102.18M,-0.22%
Oct 07 2016,4449.91,4480.53,4487.18,4444.32,121.06M,-0.67%
Oct 10 2016,4497.26,4458.07,4500.46,4428.73,90.18M,1.06%
Oct 11 2016,4471.74,4490.83,4520.18,4469.30,101.65M,-0.57%
Oct 12 2016,4452.24,4467.09,4474.20,4442.02,102.31M,-0.44%
Oct 13 2016,4405.17,4421.81,4421.81,4370.65,110.10M,-1.06%
Oct 14 2016,4470.92,4424.25,4497.65,4424.25,94.97M,1.49%
Oct 17 2016,4450.23,4452.72,4474.33,4439.91,71.56M,-0.46%
Oct 18 2016,4508.91,4479.68,4515.61,4474.84,90.35M,1.32%
Oct 19 2016,4520.30,4513.49,4528.97,4495.94,85.90M,0.25%
Oct 20 2016,4540.12,4528.66,4552.24,4500.65,99.87M,0.44%
Oct 21 2016,4536.07,4546.65,4555.11,4517.80,107.42M,-0.09%
Oct 24 2016,4552.58,4551.73,4579.28,4551.73,86.42M,0.36%
Oct 25 2016,4540.84,4560.46,4570.63,4528.03,93.91M,-0.26%
Oct 26 2016,4534.59,4523.96,4539.07,4496.97,92.74M,-0.14%
Oct 27 2016,4533.57,4526.34,4556.74,4502.55,102.79M,-0.02%
Oct 28 2016,4548.58,4515.25,4554.35,4504.50,99.28M,0.33%
Oct 31 2016,4509.26,4525.60,4540.26,4500.19,91.10M,-0.86%
Nov 01 2016,4470.28,4532.34,4537.99,4460.54,81.80M,-0.86%
Nov 02 2016,4414.67,4437.99,4449.44,4414.67,96.99M,-1.24%
Nov 03 2016,4411.68,4402.79,4456.21,4399.29,101.39M,-0.07%
Nov 04 2016,4377.46,4403.16,4403.64,4355.81,101.73M,-0.78%
Nov 07 2016,4461.21,4440.11,4464.23,4430.13,89.70M,1.91%
Nov 08 2016,4476.89,4454.58,4482.59,4446.39,116.29M,0.35%
Nov 09 2016,4543.48,4350.07,4543.48,4344.88,204.61M,1.49%
Nov 10 2016,4530.95,4577.01,4606.66,4502.74,225.21M,-0.28%
Nov 11 2016,4489.27,4545.05,4553.79,4473.35,124.80M,-0.92%
Nov 14 2016,4508.55,4528.05,4560.88,4492.03,132.89M,0.43%
Nov 15 2016,4536.53,4524.98,4541.46,4504.35,112.08M,0.62%
Nov 16 2016,4501.14,4545.89,4548.83,4479.94,102.20M,-0.78%
Nov 17 2016,4527.77,4494.53,4527.77,4482.58,88.44M,0.59%
Nov 18 2016,4504.35,4547.05,4551.63,4496.74,106.65M,-0.52%
Nov 21 2016,4529.58,4525.46,4540.90,4479.69,84.15M,0.56%
Nov 22 2016,4548.35,4561.70,4571.79,4541.58,125.79M,0.41%
Nov 23 2016,4529.21,4557.93,4559.21,4509.02,102.20M,-0.42%
Nov 24 2016,4542.56,4537.27,4552.04,4520.49,57.01M,0.29%
Nov 25 2016,4550.27,4548.85,4555.47,4524.34,64.86M,0.17%
Nov 28 2016,4510.39,4544.09,4545.14,4499.20,82.98M,-0.88%
Nov 29 2016,4551.46,4506.91,4551.46,4494.37,89.27M,0.91%
Nov 30 2016,4578.34,4548.98,4597.54,4547.58,143.64M,0.59%
Dec 01 2016,4560.61,4571.20,4582.83,4541.02,111.65M,-0.39%
Dec 02 2016,4528.82,4527.84,4545.25,4490.15,102.07M,-0.70%
Dec 05 2016,4574.32,4506.66,4605.56,4502.20,111.54M,1.00%
Dec 06 2016,4631.94,4576.87,4639.91,4558.90,122.98M,1.26%
Dec 07 2016,4694.72,4676.61,4694.72,4658.73,141.48M,1.36%
Dec 08 2016,4735.48,4709.89,4748.51,4688.58,154.26M,0.87%
Dec 09 2016,4764.07,4741.10,4780.52,4737.38,125.38M,0.60%
Dec 12 2016,4760.77,4769.84,4780.95,4754.15,101.42M,-0.07%
Dec 13 2016,4803.87,4754.22,4807.88,4746.55,113.89M,0.91%
Dec 14 2016,4769.24,4778.96,4790.63,4765.01,112.78M,-0.72%
Dec 15 2016,4819.23,4776.83,4830.30,4776.33,145.56M,1.05%
Dec 16 2016,4833.27,4815.35,4856.96,4804.70,212.72M,0.29%
Dec 19 2016,4822.77,4820.49,4829.55,4812.08,97.78M,-0.22%
Dec 20 2016,4849.89,4822.30,4852.58,4815.23,90.49M,0.56%
Dec 21 2016,4833.82,4831.56,4851.52,4821.24,68.69M,-0.33%
Dec 22 2016,4834.63,4825.15,4841.65,4818.81,67.75M,0.02%
Dec 23 2016,4839.68,4837.41,4844.80,4825.93,49.86M,0.10%
Dec 27 2016,4848.28,4840.17,4852.55,4837.00,36.21M,0.18%
Dec 28 2016,4848.01,4846.14,4851.51,4840.14,50.90M,-0.01%
Dec 29 2016,4838.47,4824.75,4845.67,4822.29,46.55M,-0.20%
Dec 30 2016,4862.31,4837.68,4864.29,4825.14,54.70M,0.49%
Jan 02 2017,4882.38,4845.96,4896.01,4843.93,35.37M,0.41%
Jan 03 2017,4899.33,4904.77,4929.60,4896.11,85.16M,0.35%
Jan 04 2017,4899.40,4912.95,4913.94,4879.23,79.67M,0.00%
Jan 05 2017,4900.64,4881.72,4905.84,4874.79,90.82M,0.03%
Jan 06 2017,4909.84,4885.19,4911.49,4874.42,75.99M,0.19%
Jan 09 2017,4887.57,4915.35,4915.60,4867.83,74.96M,-0.45%
Jan 10 2017,4888.23,4894.45,4906.15,4868.50,95.68M,0.01%
Jan 11 2017,4888.71,4890.04,4916.48,4856.50,102.74M,0.01%
Jan 12 2017,4863.97,4873.01,4889.21,4857.44,102.49M,-0.51%
Jan 13 2017,4922.49,4889.45,4924.58,4883.06,109.57M,1.20%
Jan 16 2017,4882.18,4883.43,4911.39,4879.80,74.15M,-0.82%
Jan 17 2017,4859.69,4865.19,4889.16,4841.68,90.45M,-0.46%
Jan 18 2017,4853.40,4874.31,4875.74,4827.11,91.66M,-0.13%
Jan 19 2017,4841.14,4859.76,4867.58,4829.82,98.60M,-0.25%
Jan 20 2017,4850.67,4834.30,4869.38,4818.88,121.40M,0.20%
Jan 23 2017,4821.41,4816.98,4842.97,4800.39,80.98M,-0.60%
Jan 24 2017,4830.03,4831.95,4840.50,4816.73,90.67M,0.18%
Jan 25 2017,4877.67,4865.09,4890.16,4854.55,117.83M,0.99%
Jan 26 2017,4867.24,4891.86,4901.07,4855.76,96.93M,-0.21%
Jan 27 2017,4839.98,4867.31,4867.31,4829.70,81.89M,-0.56%
Jan 30 2017,4784.64,4823.50,4830.69,4771.98,85.96M,-1.14%
Jan 31 2017,4748.90,4790.28,4812.55,4748.90,101.53M,-0.75%
Feb 01 2017,4794.58,4786.85,4823.81,4782.61,100.93M,0.96%
Feb 02 2017,4794.29,4785.14,4812.31,4774.18,101.66M,-0.01%
Feb 03 2017,4825.42,4808.46,4847.47,4803.91,83.32M,0.65%
Feb 06 2017,4778.08,4829.68,4841.17,4773.35,79.26M,-0.98%
Feb 07 2017,4754.47,4762.17,4787.94,4750.03,86.54M,-0.49%
Feb 08 2017,4766.60,4768.00,4790.29,4733.82,105.28M,0.26%
Feb 09 2017,4826.24,4793.01,4831.31,4769.86,103.92M,1.25%
Feb 10 2017,4828.32,4842.91,4845.45,4815.67,126.45M,0.04%
Feb 13 2017,4888.19,4844.22,4906.71,4841.60,105.16M,1.24%
Feb 14 2017,4895.82,4887.23,4897.89,4878.79,98.75M,0.16%
Feb 15 2017,4924.86,4910.57,4932.35,4902.16,99.43M,0.59%
Feb 16 2017,4899.46,4925.54,4928.25,4890.48,94.31M,-0.52%
Feb 17 2017,4867.58,4896.97,4903.16,4843.01,106.15M,-0.65%
Feb 20 2017,4864.99,4894.25,4901.41,4856.12,70.53M,-0.05%
Feb 21 2017,4888.76,4865.89,4900.38,4849.91,86.33M,0.49%
Feb 22 2017,4895.88,4899.65,4922.64,4866.12,102.31M,0.15%
Feb 23 2017,4891.29,4900.80,4916.44,4880.49,111.16M,-0.09%
Feb 24 2017,4845.24,4886.51,4890.11,4806.49,120.80M,-0.94%
Feb 27 2017,4845.18,4864.13,4869.51,4833.77,92.04M,-0.00%
Feb 28 2017,4858.58,4862.65,4865.95,4836.53,99.70M,0.28%
Mar 01 2017,4960.83,4897.48,4970.64,4897.48,123.97M,2.10%
Mar 02 2017,4963.80,4965.27,4972.88,4955.41,110.14M,0.06%
Mar 03 2017,4995.13,4953.30,5002.32,4948.72,108.60M,0.63%
Mar 06 2017,4972.19,4983.96,4985.24,4960.26,93.22M,-0.46%
Mar 07 2017,4955.00,4974.79,4974.79,4941.26,82.30M,-0.35%
Mar 08 2017,4960.48,4941.18,4976.04,4933.77,84.88M,0.11%
Mar 09 2017,4981.51,4950.53,4988.63,4939.87,118.01M,0.42%
Mar 10 2017,4993.32,4994.00,5022.10,4990.15,107.01M,0.24%
Mar 13 2017,4999.60,4997.88,5013.08,4986.06,86.62M,0.13%
Mar 14 2017,4974.26,5006.05,5006.05,4958.88,94.63M,-0.51%
Mar 15 2017,4985.48,4980.05,4989.30,4966.05,84.42M,0.23%
Mar 16 2017,5013.38,5027.10,5031.57,5004.62,116.62M,0.56%
Mar 17 2017,5029.24,5006.71,5037.85,5001.39,165.12M,0.32%
Mar 20 2017,5012.16,5008.08,5030.06,5004.08,66.21M,-0.34%
Mar 21 2017,5002.43,5030.20,5054.91,4990.64,96.44M,-0.19%
Mar 22 2017,4994.70,4969.11,5005.06,4953.57,102.48M,-0.15%
Mar 23 2017,5032.76,4996.62,5032.94,4980.56,92.07M,0.76%
Mar 24 2017,5020.90,5027.19,5027.19,5003.58,71.10M,-0.24%
Mar 27 2017,5017.43,4975.09,5017.88,4971.07,96.99M,-0.07%
Mar 28 2017,5046.20,5027.13,5048.11,5008.67,87.99M,0.57%
Mar 29 2017,5069.04,5063.70,5073.23,5044.42,89.08M,0.45%
Mar 30 2017,5089.64,5075.61,5090.92,5063.07,76.17M,0.41%
Mar 31 2017,5122.51,5077.30,5122.51,5067.74,106.57M,0.65%
Apr 03 2017,5085.91,5130.18,5132.93,5083.14,84.16M,-0.71%
Apr 04 2017,5101.13,5087.60,5101.13,5076.35,86.64M,0.30%
Apr 05 2017,5091.85,5104.71,5123.78,5087.68,86.74M,-0.18%
Apr 06 2017,5121.44,5063.62,5126.74,5051.61,91.36M,0.58%
Apr 07 2017,5135.28,5104.73,5135.28,5098.05,87.40M,0.27%
Apr 10 2017,5107.45,5127.36,5127.36,5097.56,72.33M,-0.54%
Apr 11 2017,5101.86,5086.61,5119.18,5068.25,96.50M,-0.11%
Apr 12 2017,5101.11,5114.50,5142.81,5093.98,103.23M,-0.01%
Apr 13 2017,5071.10,5090.48,5090.48,5062.32,100.30M,-0.59%
Apr 18 2017,4990.25,5078.25,5080.03,4990.25,144.50M,-1.59%
Apr 19 2017,5003.73,4987.29,5011.33,4980.41,116.00M,0.27%
Apr 20 2017,5077.91,4992.47,5093.60,4989.26,138.85M,1.48%
Apr 21 2017,5059.20,5063.36,5081.61,5029.06,170.50M,-0.37%
Apr 24 2017,5268.85,5267.88,5295.47,5228.54,235.87M,4.14%
Apr 25 2017,5277.88,5274.36,5293.39,5259.63,119.16M,0.17%
Apr 26 2017,5287.88,5272.86,5296.52,5270.32,123.73M,0.19%
Apr 27 2017,5271.70,5276.97,5278.96,5261.73,117.47M,-0.31%
Apr 28 2017,5267.33,5267.66,5287.85,5265.36,126.44M,-0.08%
May 02 2017,5304.15,5284.88,5305.95,5274.29,107.85M,0.70%
May 03 2017,5301.00,5299.74,5301.61,5282.45,100.87M,-0.06%
May 04 2017,5372.42,5309.39,5372.42,5304.46,157.25M,1.35%
May 05 2017,5432.40,5344.92,5432.40,5343.02,142.82M,1.12%
May 08 2017,5382.95,5442.10,5442.10,5374.20,119.73M,-0.91%
May 09 2017,5398.01,5404.14,5413.60,5394.13,106.37M,0.28%
May 10 2017,5400.46,5398.81,5402.34,5377.75,103.15M,0.05%
May 11 2017,5383.42,5409.90,5409.99,5356.41,128.83M,-0.32%
May 12 2017,5405.42,5386.79,5405.42,5375.48,163.31M,0.41%
May 15 2017,5417.40,5411.27,5417.40,5384.54,100.55M,0.22%
May 16 2017,5406.10,5398.15,5417.17,5389.87,98.47M,-0.21%
May 17 2017,5317.89,5375.84,5394.88,5297.43,122.63M,-1.63%
May 18 2017,5289.73,5309.91,5322.70,5238.51,128.58M,-0.53%
May 19 2017,5324.40,5299.40,5334.45,5292.12,112.07M,0.66%
May 22 2017,5322.88,5335.12,5339.41,5315.23,75.80M,-0.03%
May 23 2017,5348.16,5317.12,5368.88,5314.48,88.18M,0.47%
May 24 2017,5341.34,5336.98,5353.01,5326.59,82.13M,-0.13%
May 25 2017,5337.16,5360.97,5366.70,5323.11,68.30M,-0.08%
May 26 2017,5336.64,5328.86,5336.76,5282.42,79.31M,-0.01%
May 29 2017,5332.47,5327.73,5335.78,5316.69,44.33M,-0.08%
May 30 2017,5305.94,5291.08,5309.36,5273.56,80.54M,-0.50%
May 31 2017,5283.63,5306.21,5334.57,5283.63,148.12M,-0.42%
Jun 01 2017,5318.67,5290.84,5327.60,5287.99,86.80M,0.66%
Jun 02 2017,5343.41,5347.86,5372.97,5328.19,98.58M,0.47%
Jun 05 2017,5307.89,5337.11,5343.79,5299.76,50.45M,-0.66%
Jun 06 2017,5269.22,5280.20,5296.42,5260.95,82.35M,-0.73%
Jun 07 2017,5265.53,5261.42,5320.04,5254.03,97.13M,-0.07%
Jun 08 2017,5264.24,5264.69,5290.50,5250.68,87.68M,-0.02%
Jun 09 2017,5299.71,5275.99,5320.17,5266.83,82.36M,0.67%
Jun 12 2017,5240.59,5282.58,5286.10,5233.69,88.18M,-1.12%
Jun 13 2017,5261.74,5254.14,5273.87,5248.29,74.63M,0.40%
Jun 14 2017,5243.29,5283.60,5314.96,5243.29,100.02M,-0.35%
Jun 15 2017,5216.88,5235.36,5235.88,5176.67,121.97M,-0.50%
Jun 16 2017,5263.31,5243.53,5273.68,5236.00,169.17M,0.89%
Jun 19 2017,5310.72,5305.22,5331.32,5302.05,79.93M,0.90%
Jun 20 2017,5293.65,5330.58,5339.55,5293.65,83.76M,-0.32%
